Date,Hour,Period,Temperature_°C,Humidity_%,CO₂_ppm,Soil_Moisture_%,Light_lux,Crop_ID
2025-02-15,17,Day,22.3,66.0,1106.3,64.7,10024.0,T002
2025-02-15,18,Night,19.2,68.4,996.4,63.6,346.0,T002
2025-02-15,19,Night,16.1,72.7,811.0,62.6,206.0,T002
2025-02-15,20,Night,19.9,65.7,864.4,68.4,403.0,T002
2025-02-15,21,Night,17.1,68.4,842.1,75.5,371.0,T002
2025-02-15,22,Night,17.6,65.2,858.8,71.9,343.0,T002
2025-02-15,23,Night,17.7,69.0,889.1,64.1,305.0,T002
2025-02-16,0,Night,18.8,74.3,824.1,64.4,286.0,T002
2025-02-16,1,Night,18.8,65.5,877.6,68.2,6.0,T002
2025-02-16,2,Night,18.3,70.5,889.2,72.6,400.0,T002
2025-02-16,3,Night,16.5,68.6,932.9,75.7,6.0,T002
2025-02-16,4,Night,19.3,74.1,893.7,71.8,314.0,T002
2025-02-16,5,Night,16.4,70.7,967.0,79.6,166.0,T002
2025-02-16,6,Day,25.3,68.0,1045.9,79.8,14749.0,T002
2025-02-16,7,Day,22.3,67.6,1101.3,62.7,16373.0,T002
2025-02-16,8,Day,24.3,63.1,1104.7,62.1,10680.0,T002
2025-02-16,9,Day,23.4,67.3,1158.6,79.2,12736.0,T002
2025-02-16,10,Day,24.7,60.2,1175.1,67.2,16013.0,T002
2025-02-16,11,Day,22.2,65.8,1179.0,78.5,13576.0,T002
2025-02-16,12,Day,25.7,62.3,1158.7,74.3,12119.0,T002
2025-02-16,13,Day,22.2,67.1,1086.9,70.8,13602.0,T002
2025-02-16,14,Day,22.7,66.6,1163.1,66.7,15845.0,T002
2025-02-16,15,Day,24.4,63.2,1115.4,60.9,15630.0,T002
2025-02-16,16,Day,25.8,61.6,1193.4,61.2,12157.0,T002
2025-02-16,17,Day,24.8,65.7,1166.1,63.8,18896.0,T002
2025-02-16,18,Night,19.2,68.7,897.2,74.3,83.0,T002
2025-02-16,19,Night,19.2,71.5,935.4,63.1,379.0,T002
2025-02-16,20,Night,19.6,69.4,975.6,75.2,146.0,T002
2025-02-16,21,Night,19.9,74.8,801.6,77.7,216.0,T002
2025-02-16,22,Night,18.1,72.2,909.3,70.0,96.0,T002
2025-02-16,23,Night,18.7,66.8,861.3,80.0,324.0,T002
2025-02-17,0,Night,18.8,67.6,977.7,79.3,37.0,T002
2025-02-17,1,Night,16.1,71.6,820.2,76.8,344.0,T002
2025-02-17,2,Night,17.0,74.3,925.7,74.1,1.0,T002
2025-02-17,3,Night,19.3,69.2,977.9,69.0,0.0,T002
2025-02-17,4,Night,17.0,69.7,855.5,67.0,6.0,T002
2025-02-17,5,Night,18.9,73.8,955.2,71.5,131.0,T002
2025-02-17,6,Day,25.0,64.4,1128.4,71.6,16577.0,T002
2025-02-17,7,Day,25.7,69.3,1095.8,60.1,17941.0,T002
2025-02-17,8,Day,22.1,66.6,1053.6,71.4,10079.0,T002
2025-02-17,9,Day,25.7,61.4,1074.0,75.3,16897.0,T002
2025-02-17,10,Day,25.6,66.0,1167.3,67.6,13744.0,T002
2025-02-17,11,Day,24.9,70.0,1067.8,65.2,12660.0,T002
2025-02-17,12,Day,24.0,68.8,1045.5,73.4,14611.0,T002
2025-02-17,13,Day,25.1,62.9,1076.5,71.7,14762.0,T002
2025-02-17,14,Day,22.4,65.3,1156.7,68.4,16488.0,T002
2025-02-17,15,Day,24.4,61.0,1119.9,78.5,10049.0,T002
2025-02-17,16,Day,23.7,61.1,1153.2,66.1,14743.0,T002
2025-02-17,17,Day,25.3,68.7,1184.3,74.6,15076.0,T002
2025-02-17,18,Night,18.5,66.7,818.9,64.0,492.0,T002
2025-02-17,19,Night,19.7,65.8,881.2,63.3,278.0,T002
2025-02-17,20,Night,16.1,65.8,930.3,76.5,298.0,T002
2025-02-17,21,Night,19.9,65.3,840.7,70.4,452.0,T002
2025-02-17,22,Night,16.3,74.7,834.3,62.2,217.0,T002
2025-02-17,23,Night,18.9,70.1,891.9,72.3,344.0,T002
2025-02-18,0,Night,19.5,67.8,874.6,77.8,195.0,T002
2025-02-18,1,Night,17.1,74.4,883.7,74.6,447.0,T002
2025-02-18,2,Night,19.7,68.4,835.3,71.8,218.0,T002
2025-02-18,3,Night,16.1,74.2,928.0,67.7,357.0,T002
2025-02-18,4,Night,17.3,71.7,821.3,66.2,481.0,T002
2025-02-18,5,Night,18.0,67.2,807.6,69.1,467.0,T002
2025-02-18,6,Day,22.8,61.1,1005.3,65.6,16360.0,T002
2025-02-18,7,Day,24.0,63.1,1191.7,74.0,19788.0,T002
2025-02-18,8,Day,25.0,66.2,1135.2,64.6,16623.0,T002
2025-02-18,9,Day,24.0,66.0,1021.8,61.3,17034.0,T002
2025-02-18,10,Day,22.6,63.8,1136.3,74.7,18439.0,T002
2025-02-18,11,Day,25.2,61.3,1194.9,66.9,16301.0,T002
2025-02-18,12,Day,22.6,60.4,1151.2,78.6,16700.0,T002
2025-02-18,13,Day,23.5,67.5,1117.4,65.6,11149.0,T002
2025-02-18,14,Day,24.8,65.8,1183.1,76.3,17826.0,T002
2025-02-18,15,Day,24.3,65.9,1148.7,61.4,13397.0,T002
2025-02-18,16,Day,22.5,60.7,1131.8,63.7,19295.0,T002
2025-02-18,17,Day,23.6,60.5,1139.7,71.8,17543.0,T002
2025-02-18,18,Night,17.5,69.9,879.9,77.5,12.0,T002
2025-02-18,19,Night,18.8,73.4,930.8,76.1,301.0,T002
2025-02-18,20,Night,17.1,71.8,967.2,74.6,376.0,T002
2025-02-18,21,Night,16.8,70.8,860.6,79.9,26.0,T002
2025-02-18,22,Night,17.3,69.0,897.3,78.0,289.0,T002
2025-02-18,23,Night,17.9,68.4,883.8,79.8,195.0,T002
2025-02-19,0,Night,18.7,65.9,928.7,65.1,306.0,T002
2025-02-19,1,Night,16.9,71.2,826.0,61.2,73.0,T002
2025-02-19,2,Night,17.7,73.4,932.2,61.8,137.0,T002
2025-02-19,3,Night,18.4,72.0,986.4,73.1,185.0,T002
2025-02-19,4,Night,19.6,72.6,828.1,77.2,416.0,T002
2025-02-19,5,Night,18.9,68.6,892.2,70.5,38.0,T002
2025-02-19,6,Day,23.5,60.6,1169.3,77.3,18252.0,T002
2025-02-19,7,Day,22.1,69.4,1048.4,78.4,13238.0,T002
2025-02-19,8,Day,24.3,68.4,1031.7,75.9,18665.0,T002
2025-02-19,9,Day,22.1,66.2,1123.7,75.6,15099.0,T002
2025-02-19,10,Day,25.7,62.0,1175.8,74.2,17441.0,T002
2025-02-19,11,Day,25.5,69.4,1144.4,75.4,10591.0,T002
2025-02-19,12,Day,25.5,65.0,1086.8,69.5,18866.0,T002
2025-02-19,13,Day,25.2,64.6,1076.2,76.0,17956.0,T002
2025-02-19,14,Day,25.4,62.1,1088.4,73.3,12715.0,T002
2025-02-19,15,Day,22.2,60.4,1142.6,79.3,10892.0,T002
2025-02-19,16,Day,22.6,66.1,1013.9,72.4,13249.0,T002
2025-02-19,17,Day,23.1,69.0,1184.0,73.3,17535.0,T002
2025-02-19,18,Night,17.4,66.7,801.5,65.2,352.0,T002
2025-02-19,19,Night,19.7,73.8,843.7,64.1,434.0,T002
2025-02-19,20,Night,17.6,69.9,907.1,67.0,183.0,T002
2025-02-19,21,Night,17.6,69.3,814.5,67.3,15.0,T002
2025-02-19,22,Night,18.3,74.4,913.4,66.8,201.0,T002
2025-02-19,23,Night,17.5,66.6,887.4,78.7,290.0,T002
2025-02-20,0,Night,18.9,66.3,903.0,68.6,304.0,T002
2025-02-20,1,Night,16.7,69.4,873.5,62.2,220.0,T002
2025-02-20,2,Night,19.9,66.0,908.5,64.8,46.0,T002
2025-02-20,3,Night,16.3,72.1,899.1,66.5,87.0,T002
2025-02-20,4,Night,17.7,71.5,981.2,79.4,497.0,T002
2025-02-20,5,Night,18.0,73.6,869.0,66.0,14.0,T002
2025-02-20,6,Day,25.6,64.7,1175.9,69.4,18756.0,T002
2025-02-20,7,Day,22.3,60.6,1014.9,67.2,18801.0,T002
2025-02-20,8,Day,23.3,64.6,1041.0,74.4,17530.0,T002
2025-02-20,9,Day,22.1,67.5,1061.9,60.6,18310.0,T002
2025-02-20,10,Day,23.8,69.3,1037.9,63.8,16241.0,T002
2025-02-20,11,Day,24.7,60.4,1081.2,70.7,16095.0,T002
2025-02-20,12,Day,23.0,63.0,1120.3,70.0,18959.0,T002
2025-02-20,13,Day,25.4,60.4,1028.6,68.7,11133.0,T002
2025-02-20,14,Day,22.0,66.2,1123.4,60.6,16995.0,T002
2025-02-20,15,Day,24.6,65.2,1067.8,72.0,13575.0,T002
2025-02-20,16,Day,24.3,61.9,1097.6,60.4,11026.0,T002
2025-02-20,17,Day,23.4,60.3,1144.9,71.8,15791.0,T002
2025-02-20,18,Night,16.8,71.0,982.2,75.0,199.0,T002
2025-02-20,19,Night,19.4,71.1,831.8,67.7,15.0,T002
2025-02-20,20,Night,19.1,70.8,881.4,72.2,289.0,T002
2025-02-20,21,Night,18.9,70.1,870.9,79.3,63.0,T002
2025-02-20,22,Night,18.1,70.1,935.2,61.9,241.0,T002
2025-02-20,23,Night,18.7,74.6,990.4,66.0,165.0,T002
2025-02-21,0,Night,16.3,66.1,989.6,78.3,378.0,T002
2025-02-21,1,Night,18.1,70.5,972.3,68.3,370.0,T002
2025-02-21,2,Night,18.3,74.4,933.8,73.3,134.0,T002
2025-02-21,3,Night,18.8,68.1,889.2,67.5,291.0,T002
2025-02-21,4,Night,18.9,70.4,813.9,79.8,63.0,T002
2025-02-21,5,Night,17.4,73.5,923.9,73.8,6.0,T002
2025-02-21,6,Day,25.0,67.4,1006.2,63.4,10711.0,T002
2025-02-21,7,Day,25.2,66.2,1067.1,61.1,13489.0,T002
2025-02-21,8,Day,24.6,68.1,1023.8,67.8,10114.0,T002
2025-02-21,9,Day,23.2,64.1,1184.1,75.5,16388.0,T002
2025-02-21,10,Day,22.3,62.8,1146.2,67.4,12330.0,T002
2025-02-21,11,Day,23.0,65.1,1127.6,66.9,14827.0,T002
2025-02-21,12,Day,24.9,62.5,1007.2,69.9,11688.0,T002
2025-02-21,13,Day,22.6,61.6,1141.6,73.8,14156.0,T002
2025-02-21,14,Day,22.9,68.8,1013.7,68.5,16305.0,T002
2025-02-21,15,Day,26.0,60.1,1053.5,63.9,12992.0,T002
2025-02-21,16,Day,22.2,62.3,1120.7,79.3,10688.0,T002
2025-02-21,17,Day,25.6,65.2,1156.8,69.0,18983.0,T002
2025-02-21,18,Night,19.9,73.9,882.8,77.5,426.0,T002
2025-02-21,19,Night,16.6,69.0,884.3,79.1,142.0,T002
2025-02-21,20,Night,17.5,68.3,910.3,67.7,9.0,T002
2025-02-21,21,Night,19.5,65.4,876.8,70.8,436.0,T002
2025-02-21,22,Night,16.6,73.1,984.4,80.0,267.0,T002
2025-02-21,23,Night,19.2,73.8,923.9,63.4,420.0,T002
2025-02-22,0,Night,19.2,69.1,877.7,62.6,219.0,T002
2025-02-22,1,Night,16.8,73.4,800.9,76.6,191.0,T002
2025-02-22,2,Night,17.5,70.1,832.6,64.5,3.0,T002
2025-02-22,3,Night,18.8,69.3,974.1,77.5,31.0,T002
2025-02-22,4,Night,18.9,70.1,951.1,63.0,67.0,T002
2025-02-22,5,Night,16.6,66.9,931.3,62.9,320.0,T002
2025-02-22,6,Day,23.9,65.1,1089.6,60.6,10160.0,T002
2025-02-22,7,Day,23.7,63.2,1084.9,71.7,13754.0,T002
2025-02-22,8,Day,25.1,67.6,1188.4,67.6,15479.0,T002
2025-02-22,9,Day,24.9,62.3,1113.2,76.1,13867.0,T002
2025-02-22,10,Day,22.3,61.4,1126.8,78.5,10367.0,T002
2025-02-22,11,Day,22.1,67.9,1028.2,66.5,16870.0,T002
2025-02-22,12,Day,25.2,61.5,1196.3,65.3,18232.0,T002
2025-02-22,13,Day,24.7,66.0,1066.4,62.6,11241.0,T002
2025-02-22,14,Day,25.1,61.3,1177.4,78.5,10967.0,T002
2025-02-22,15,Day,25.4,65.9,1173.0,72.5,11715.0,T002
2025-02-22,16,Day,22.4,68.4,1049.6,68.3,19106.0,T002
2025-02-22,17,Day,23.4,61.2,1144.9,64.0,16463.0,T002
2025-02-22,18,Night,16.6,65.3,847.5,66.5,305.0,T002
2025-02-22,19,Night,18.9,70.5,819.6,69.6,39.0,T002
2025-02-22,20,Night,16.4,68.1,882.4,70.8,8.0,T002
2025-02-22,21,Night,17.7,73.8,983.5,70.1,128.0,T002
2025-02-22,22,Night,17.8,71.9,966.8,70.8,403.0,T002
2025-02-22,23,Night,17.2,66.1,988.0,61.5,178.0,T002
2025-02-23,0,Night,16.2,66.5,913.4,64.1,204.0,T002
2025-02-23,1,Night,18.9,70.7,845.4,74.9,426.0,T002
2025-02-23,2,Night,18.9,65.3,990.8,78.7,79.0,T002
2025-02-23,3,Night,17.9,72.9,989.0,79.6,418.0,T002
2025-02-23,4,Night,16.1,65.8,919.2,72.6,194.0,T002
2025-02-23,5,Night,16.3,65.8,878.3,66.7,141.0,T002
2025-02-23,6,Day,25.6,67.7,1070.0,64.2,16186.0,T002
2025-02-23,7,Day,25.1,61.6,1021.7,63.8,18670.0,T002
2025-02-23,8,Day,25.8,65.7,1155.5,69.6,11892.0,T002
2025-02-23,9,Day,24.1,62.8,1139.1,67.1,19446.0,T002
2025-02-23,10,Day,23.4,62.7,1159.3,69.9,16776.0,T002
2025-02-23,11,Day,25.0,66.1,1199.1,67.8,15551.0,T002
2025-02-23,12,Day,25.3,64.7,1105.4,74.6,19861.0,T002
2025-02-23,13,Day,25.0,66.6,1108.0,77.5,11586.0,T002
2025-02-23,14,Day,23.1,67.8,1022.6,75.0,19581.0,T002
2025-02-23,15,Day,23.9,68.4,1060.0,74.6,18238.0,T002
2025-02-23,16,Day,23.2,69.2,1073.7,75.8,11121.0,T002
2025-02-23,17,Day,24.8,61.1,1072.1,60.8,16788.0,T002
2025-02-23,18,Night,16.7,74.4,810.3,70.0,163.0,T002
2025-02-23,19,Night,19.7,70.2,946.8,65.3,471.0,T002
2025-02-23,20,Night,17.2,69.2,852.5,66.6,358.0,T002
2025-02-23,21,Night,19.5,68.0,863.4,79.3,414.0,T002
2025-02-23,22,Night,18.0,71.2,982.6,75.4,155.0,T002
2025-02-23,23,Night,17.5,74.1,984.6,71.0,54.0,T002
2025-02-24,0,Night,19.9,65.3,890.6,78.5,398.0,T002
2025-02-24,1,Night,19.6,68.1,918.1,73.6,31.0,T002
2025-02-24,2,Night,19.9,65.2,932.9,62.2,130.0,T002
2025-02-24,3,Night,18.1,68.9,943.1,60.4,387.0,T002
2025-02-24,4,Night,19.1,68.4,923.6,69.1,6.0,T002
2025-02-24,5,Night,19.8,72.7,826.5,76.4,198.0,T002
2025-02-24,6,Day,22.4,69.3,1022.0,74.3,15302.0,T002
2025-02-24,7,Day,25.4,60.2,1199.4,61.4,19328.0,T002
2025-02-24,8,Day,25.0,61.9,1037.4,67.7,19072.0,T002
2025-02-24,9,Day,25.1,69.6,1119.4,69.2,17633.0,T002
2025-02-24,10,Day,25.9,65.6,1018.3,73.6,19459.0,T002
2025-02-24,11,Day,25.5,60.1,1066.9,76.0,18618.0,T002
2025-02-24,12,Day,23.7,63.7,1122.6,63.4,10743.0,T002
2025-02-24,13,Day,23.3,65.1,1115.3,66.7,16016.0,T002
2025-02-24,14,Day,25.5,67.9,1010.8,72.0,15861.0,T002
2025-02-24,15,Day,23.5,69.3,1027.9,73.1,17055.0,T002
2025-02-24,16,Day,22.6,68.2,1151.7,68.2,15109.0,T002
2025-02-24,17,Day,25.2,62.9,1059.1,71.0,17818.0,T002
2025-02-24,18,Night,19.7,65.5,916.9,75.0,476.0,T002
2025-02-24,19,Night,19.2,73.7,945.7,66.8,58.0,T002
2025-02-24,20,Night,16.8,70.5,891.1,67.3,499.0,T002
2025-02-24,21,Night,18.6,66.3,894.9,72.5,178.0,T002
2025-02-24,22,Night,16.5,69.3,976.5,76.2,247.0,T002
2025-02-24,23,Night,17.0,67.9,850.2,71.7,125.0,T002
2025-02-25,0,Night,19.6,66.4,847.3,73.5,353.0,T002
2025-02-25,1,Night,18.5,69.1,996.1,74.0,424.0,T002
2025-02-25,2,Night,16.5,67.1,911.0,79.2,153.0,T002
2025-02-25,3,Night,19.1,66.2,946.1,66.0,103.0,T002
2025-02-25,4,Night,16.9,73.9,902.9,61.9,254.0,T002
2025-02-25,5,Night,16.9,70.8,894.4,62.8,138.0,T002
2025-02-25,6,Day,22.4,65.4,1140.1,75.6,17725.0,T002
2025-02-25,7,Day,22.4,64.7,1045.7,71.0,18390.0,T002
2025-02-25,8,Day,25.1,63.2,1078.0,71.3,19341.0,T002
2025-02-25,9,Day,24.1,65.1,1049.6,70.6,14427.0,T002
2025-02-25,10,Day,22.5,63.2,1070.1,78.5,11702.0,T002
2025-02-25,11,Day,22.9,65.9,1047.5,73.7,17979.0,T002
2025-02-25,12,Day,24.9,60.1,1188.5,79.0,15455.0,T002
2025-02-25,13,Day,23.8,66.3,1091.4,66.7,16982.0,T002
2025-02-25,14,Day,22.6,62.5,1119.1,72.0,11739.0,T002
2025-02-25,15,Day,22.7,68.4,1117.2,75.0,10936.0,T002
2025-02-25,16,Day,24.7,64.9,1186.4,73.4,10024.0,T002
2025-02-25,17,Day,24.4,64.0,1184.2,60.1,15070.0,T002
2025-02-25,18,Night,16.5,67.3,931.6,79.3,367.0,T002
2025-02-25,19,Night,19.7,73.3,971.9,73.1,350.0,T002
2025-02-25,20,Night,17.5,67.6,894.1,71.8,42.0,T002
2025-02-25,21,Night,17.0,67.3,861.3,70.3,105.0,T002
2025-02-25,22,Night,16.1,66.8,898.1,68.6,333.0,T002
2025-02-25,23,Night,17.6,71.1,860.7,63.6,127.0,T002
2025-02-26,0,Night,19.6,70.3,881.1,68.3,44.0,T002
2025-02-26,1,Night,19.5,68.7,989.9,62.0,390.0,T002
2025-02-26,2,Night,19.0,69.1,826.2,70.9,453.0,T002
2025-02-26,3,Night,16.5,67.8,968.0,68.6,372.0,T002
2025-02-26,4,Night,19.4,70.5,954.3,78.0,290.0,T002
2025-02-26,5,Night,17.8,70.0,876.2,60.2,79.0,T002
2025-02-26,6,Day,23.5,61.3,1041.1,78.1,17223.0,T002
2025-02-26,7,Day,23.8,64.4,1049.7,62.3,17123.0,T002
2025-02-26,8,Day,24.1,64.4,1000.7,65.8,11232.0,T002
2025-02-26,9,Day,23.2,67.0,1098.0,62.9,12245.0,T002
2025-02-26,10,Day,24.3,63.0,1110.6,72.0,10366.0,T002
2025-02-26,11,Day,22.4,60.6,1081.7,71.2,13347.0,T002
2025-02-26,12,Day,22.7,61.1,1137.6,71.2,12568.0,T002
2025-02-26,13,Day,23.9,64.6,1058.4,61.1,18035.0,T002
2025-02-26,14,Day,22.7,62.5,1142.0,60.3,11606.0,T002
2025-02-26,15,Day,22.0,68.3,1005.2,76.4,16144.0,T002
2025-02-26,16,Day,22.9,67.5,1034.3,76.2,10253.0,T002
2025-02-26,17,Day,25.9,62.8,1101.3,67.8,15656.0,T002
2025-02-26,18,Night,18.0,70.1,865.5,65.5,387.0,T002
2025-02-26,19,Night,16.5,74.0,913.8,62.5,305.0,T002
2025-02-26,20,Night,18.9,66.1,836.2,71.7,10.0,T002
2025-02-26,21,Night,19.3,73.0,839.7,77.4,233.0,T002
2025-02-26,22,Night,16.7,71.3,954.0,78.6,434.0,T002
2025-02-26,23,Night,19.8,67.7,814.5,63.7,486.0,T002
2025-02-27,0,Night,18.8,69.5,993.7,70.4,434.0,T002
2025-02-27,1,Night,18.8,65.7,981.2,78.4,285.0,T002
2025-02-27,2,Night,18.3,69.4,861.4,78.9,101.0,T002
2025-02-27,3,Night,17.3,68.5,862.8,77.3,351.0,T002
2025-02-27,4,Night,16.4,71.1,803.8,60.4,429.0,T002
2025-02-27,5,Night,16.6,70.0,922.9,67.4,109.0,T002
2025-02-27,6,Day,24.0,63.8,1154.0,68.3,15535.0,T002
2025-02-27,7,Day,22.7,61.9,1126.9,74.4,14993.0,T002
2025-02-27,8,Day,25.3,69.4,1196.7,70.0,13592.0,T002
2025-02-27,9,Day,24.0,69.1,1184.2,77.7,11115.0,T002
2025-02-27,10,Day,22.9,62.1,1181.5,60.8,11070.0,T002
2025-02-27,11,Day,25.9,69.3,1031.3,63.8,19013.0,T002
2025-02-27,12,Day,23.8,68.1,1085.2,76.7,10670.0,T002
2025-02-27,13,Day,22.7,63.7,1133.8,70.9,16304.0,T002
2025-02-27,14,Day,23.4,68.5,1027.5,78.6,19267.0,T002
2025-02-27,15,Day,25.4,65.1,1137.0,71.3,10583.0,T002
2025-02-27,16,Day,22.9,60.8,1155.3,68.0,16381.0,T002
2025-02-27,17,Day,23.3,67.9,1002.8,78.1,13610.0,T002
2025-02-27,18,Night,16.8,68.6,817.7,73.1,486.0,T002
2025-02-27,19,Night,19.8,72.5,994.7,62.8,73.0,T002
2025-02-27,20,Night,16.0,73.2,803.7,77.3,96.0,T002
2025-02-27,21,Night,16.8,73.8,902.2,69.0,51.0,T002
2025-02-27,22,Night,16.8,70.0,969.2,62.9,88.0,T002
2025-02-27,23,Night,19.9,73.5,803.7,72.9,275.0,T002
2025-02-28,0,Night,16.5,70.5,964.9,65.8,210.0,T002
2025-02-28,1,Night,17.5,70.2,999.3,61.0,202.0,T002
2025-02-28,2,Night,16.8,67.2,1000.0,69.4,464.0,T002
2025-02-28,3,Night,16.6,74.3,806.8,60.9,111.0,T002
2025-02-28,4,Night,17.3,68.2,946.4,61.0,214.0,T002
2025-02-28,5,Night,19.4,75.0,825.0,72.2,326.0,T002
2025-02-28,6,Day,23.7,64.9,1077.8,63.2,17231.0,T002
2025-02-28,7,Day,25.9,65.2,1125.1,74.9,10309.0,T002
2025-02-28,8,Day,23.9,67.4,1172.3,66.4,11449.0,T002
2025-02-28,9,Day,22.7,68.2,1176.9,72.6,18086.0,T002
2025-02-28,10,Day,23.6,65.2,1015.9,66.3,10758.0,T002
2025-02-28,11,Day,23.1,60.6,1133.7,75.1,15932.0,T002
2025-02-28,12,Day,22.4,61.5,1143.1,62.4,11481.0,T002
2025-02-28,13,Day,25.8,68.8,1143.2,71.9,13937.0,T002
2025-02-28,14,Day,22.2,68.1,1177.4,73.3,18878.0,T002
2025-02-28,15,Day,25.0,66.6,1097.4,64.0,18840.0,T002
2025-02-28,16,Day,23.3,69.6,1109.3,64.5,12138.0,T002
2025-02-28,17,Day,25.7,68.5,1089.7,75.9,12168.0,T002
2025-02-28,18,Night,18.0,72.8,813.7,69.3,231.0,T002
2025-02-28,19,Night,19.6,73.1,951.1,73.2,370.0,T002
2025-02-28,20,Night,18.5,73.9,972.7,75.7,364.0,T002
2025-02-28,21,Night,17.8,73.8,818.5,64.3,215.0,T002
2025-02-28,22,Night,19.0,65.4,913.8,65.1,474.0,T002
2025-02-28,23,Night,16.8,71.0,911.5,72.7,284.0,T002
2025-03-01,0,Night,18.9,72.5,816.9,67.0,91.0,T002
2025-03-01,1,Night,16.2,74.1,920.1,78.0,471.0,T002
2025-03-01,2,Night,19.5,67.9,800.7,63.9,380.0,T002
2025-03-01,3,Night,17.0,65.6,996.4,75.9,161.0,T002
2025-03-01,4,Night,16.1,68.0,998.3,70.0,453.0,T002
2025-03-01,5,Night,19.9,65.7,836.4,74.3,411.0,T002
2025-03-01,6,Day,25.7,66.7,1087.5,63.5,13729.0,T002
2025-03-01,7,Day,25.9,60.1,1104.5,74.7,14750.0,T002
2025-03-01,8,Day,22.2,64.8,1183.6,69.6,17638.0,T002
2025-03-01,9,Day,25.7,66.7,1136.6,78.2,16752.0,T002
2025-03-01,10,Day,24.4,68.7,1015.4,78.8,17046.0,T002
2025-03-01,11,Day,24.1,60.9,1163.9,64.5,11714.0,T002
2025-03-01,12,Day,22.3,68.3,1070.5,78.9,14068.0,T002
2025-03-01,13,Day,23.8,63.0,1147.1,66.5,13874.0,T002
2025-03-01,14,Day,24.4,70.0,1096.3,71.2,16402.0,T002
2025-03-01,15,Day,25.6,68.1,1065.0,64.3,12239.0,T002
2025-03-01,16,Day,22.3,67.9,1185.3,73.3,10624.0,T002
2025-03-01,17,Day,23.1,62.1,1151.5,64.6,14106.0,T002
2025-03-01,18,Night,18.7,68.5,873.5,73.9,132.0,T002
2025-03-01,19,Night,16.8,70.4,803.9,79.3,84.0,T002
2025-03-01,20,Night,18.5,74.6,864.0,63.2,229.0,T002
2025-03-01,21,Night,17.1,73.0,951.7,77.6,173.0,T002
2025-03-01,22,Night,16.0,67.6,997.2,78.8,290.0,T002
2025-03-01,23,Night,17.7,68.9,961.9,62.4,352.0,T002
2025-03-02,0,Night,18.7,70.3,818.0,62.0,19.0,T002
2025-03-02,1,Night,17.1,67.3,999.6,79.5,168.0,T002
2025-03-02,2,Night,17.2,67.8,810.7,75.0,453.0,T002
2025-03-02,3,Night,16.3,75.0,807.2,79.1,179.0,T002
2025-03-02,4,Night,18.8,69.9,881.7,73.5,375.0,T002
2025-03-02,5,Night,17.9,72.4,998.7,63.4,123.0,T002
2025-03-02,6,Day,25.9,60.9,1099.7,64.9,16358.0,T002
2025-03-02,7,Day,26.0,69.1,1109.1,67.6,13271.0,T002
2025-03-02,8,Day,22.8,65.1,1052.8,64.0,14952.0,T002
2025-03-02,9,Day,24.3,62.4,1031.3,60.3,12057.0,T002
2025-03-02,10,Day,24.0,65.1,1177.7,76.0,16827.0,T002
2025-03-02,11,Day,24.1,61.3,1044.4,74.7,12149.0,T002
2025-03-02,12,Day,25.7,69.6,1071.4,74.7,18938.0,T002
2025-03-02,13,Day,24.8,63.6,1125.8,78.7,12833.0,T002
2025-03-02,14,Day,22.1,69.3,1057.9,79.4,13718.0,T002
2025-03-02,15,Day,22.2,69.1,1124.0,69.3,15339.0,T002
2025-03-02,16,Day,24.1,63.8,1154.8,70.9,16272.0,T002
2025-03-02,17,Day,25.9,68.0,1051.3,78.4,18336.0,T002
2025-03-02,18,Night,19.9,67.8,882.0,78.1,71.0,T002
2025-03-02,19,Night,16.1,73.5,850.3,70.3,66.0,T002
2025-03-02,20,Night,16.8,70.9,959.2,78.1,266.0,T002
2025-03-02,21,Night,19.9,70.0,841.2,72.1,192.0,T002
2025-03-02,22,Night,16.5,71.3,861.4,62.0,279.0,T002
2025-03-02,23,Night,16.9,70.6,936.2,79.3,485.0,T002
2025-03-03,0,Night,16.0,65.8,859.0,73.5,297.0,T002
2025-03-03,1,Night,16.1,71.2,871.2,61.6,296.0,T002
2025-03-03,2,Night,17.7,74.0,952.6,69.2,353.0,T002
2025-03-03,3,Night,19.0,71.1,847.6,60.8,459.0,T002
2025-03-03,4,Night,17.1,66.7,842.3,76.0,70.0,T002
2025-03-03,5,Night,17.5,71.3,956.1,65.5,95.0,T002
2025-03-03,6,Day,23.6,63.9,1073.4,61.2,16088.0,T002
2025-03-03,7,Day,23.5,68.9,1110.6,73.3,19756.0,T002
2025-03-03,8,Day,25.7,61.1,1043.1,73.9,13206.0,T002
2025-03-03,9,Day,23.0,68.5,1060.7,63.5,18844.0,T002
2025-03-03,10,Day,24.1,67.6,1130.5,72.9,19578.0,T002
2025-03-03,11,Day,24.7,68.7,1009.5,76.9,10267.0,T002
2025-03-03,12,Day,25.9,60.8,1195.3,79.1,13673.0,T002
2025-03-03,13,Day,25.5,64.1,1026.1,75.6,10019.0,T002
2025-03-03,14,Day,23.5,66.9,1115.4,64.2,19242.0,T002
2025-03-03,15,Day,25.5,62.7,1138.7,76.9,17574.0,T002
2025-03-03,16,Day,24.6,65.9,1135.0,74.6,17034.0,T002
2025-03-03,17,Day,22.2,65.2,1083.5,63.1,14416.0,T002
2025-03-03,18,Night,17.3,73.5,862.2,64.8,481.0,T002
2025-03-03,19,Night,16.6,70.3,967.2,60.3,359.0,T002
